tweet,sentiment
Congratulations on raising extremely on the nose children to all the mothers being taken to see the movie Mother's Day today.,1
"RT @TheCut: All of the things Mother's Day could be about, based off the movie poster alone: https://t.co/MnQAhKkLkH https://t.co/0F23eUEjrQ",1
What's the perfect Mother's Day movie?,1
Plz no spoilers about the Mother's Day movie. #MothersDay,1
"RT @B3byVoldemort: In the Rugrats movie a baby voiced by Phife Dawg takes a swig of breast milk and says ""my compliments to the chef"" happy<U+0085>",1
Happy Mother's Day to Loretta since she's everybody mother in every god damn family movie https://t.co/46sWslXKy8,1
"In the Rugrats movie a baby voiced by Phife Dawg takes a swig of breast milk and says ""my compliments to the chef"" happy Mother's Day",1
Mother<U+0092>s Day: The Houses Of Our Favorite Movie Moms https://t.co/pBLwO3PeUp,1
RT @ScreenMediaFilm: We're about to crack the top #25 overall on @iTunesMovies - Help #MothersAndDaughters climb to #1 for Mother's Day! ht<U+0085>,0
Which memorable movie moms will you be watching this Mother's Day? https://t.co/C82ZPlTQRd,1
@uybiancaa @SOMEXlCAN this movie would come on every Mother's Day and I would watch it with my mom and I would also watch her cry <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,1
NEW TRAILER: Happy Mother<U+0092>s Day from Finding Dory and The Angry Birds Movie https://t.co/VAryb48ARJ #FilmFiends... https://t.co/v1mEUPjj9T,1
NEW TRAILER: Happy Mother<U+0092>s Day from Finding Dory and The Angry Birds Movie https://t.co/VAryb48ARJ #FilmFiends... https://t.co/c41kpnBsas,1
NEW TRAILER: Happy Mother<U+0092>s Day from Finding Dory and The Angry Birds Movie https://t.co/VAryb48ARJ #FilmFiends #Fan220,1
RT nytimesarts: Of course LMN (that<U+0092>s Lifetime Movie Network) has a Mother<U+0092>s Day marathon of glorious schlock https://t.co/pGggeAdVgE,1
"Happy Mother's Day to the man who filled both roles<ed><U+00A0><U+00BD><ed><U+00B8><U+0098> <ed><U+00A0><U+00BC><ed><U+00BD><U+00BA><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BC><ed><U+00BD><U+00BE>@Weaimtopleas 

Are we having a daddy/ daughter Civil War movie date this week?",1
My mother's day game was on point. I found a note my mom left herself to buy the movie I got her as a gift. Huzzah! <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>,1
I liked a @YouTube video from @angrybirds https://t.co/6nT2MSPuZZ The Angry Birds Movie - Happy Mother's Day from the Hatchlings!,1
Celebrate Mother's Day with 10 of the most terrifying movie moms:  https://t.co/pOzHu0RVI1 https://t.co/oMKYndy2zE,1
Happy Mother's Day! Anyone else watching THE LONG KISS GOODNIGHT to celebrate? Who's your favorite tough movie mom? https://t.co/6phesJY3WW,1
RT @nilimonicky: Mother<U+0092>s Day Movie Review In Theater<U+0092>s Now! #SITCcelebratesMothersDay https://t.co/5IGG0DuJEz https://t.co/cYv3NQib5b,1
"For Mother's Day, take your mother to see Batman v Superman, the most convoluted mother movie of the year.",0
"All of the things Mother's Day could be about, based off the movie poster alone: https://t.co/MnQAhKkLkH https://t.co/0F23eUEjrQ",1
Mother<U+0092>s Day Movie Review In Theater<U+0092>s Now! #SITCcelebratesMothersDay https://t.co/5IGG0DuJEz https://t.co/cYv3NQib5b,1
"Today's Riddle of the Day: Why was the computer cold? 
Sign Up for Friday Movie Nights. Seating is Limited!
Happy Mother's Day! :)",1
"6 Awesome Superhero Movie Moms: In honor of today being Mother's Day, we're showcasing our six favorite moms ... https://t.co/cNtRcA0bbT",1
"6 Awesome Superhero Movie Moms: In honor of today being Mother's Day, we're showcasing our ... https://t.co/xmkdG79UVy #Technology #Game",1
"6 Awesome Superhero Movie Moms: In honor of today being Mother's Day, we're showcasing our six favorite moms ... https://t.co/ryUWbK1fAT",1
"6 Awesome Superhero Movie Moms: In honor of today being Mother's Day, we're showcasing our six favorite moms of big screen superheroe...",1
"Happy Mother's Day to all! If seeing the movie is part of your plans, I hope it's a delightful part of your day. https://t.co/oomuL5cdmb",1
Happy Mother<U+0092>s Day from Saratoga #earlyed which held <U+0093>Muffins and a Matinee Movie with Mom<U+0094> to celebrate the holiday https://t.co/yuRPic4rcD,1
"<U+0091>A Mother<U+0092>s Revenge<U+0092> Airs Tonight on US Lifetime Channel, I have featured role, check it-  https://t.co/bxxUZUdr83",0
you could post a pic of John Hurt from the movie Alien with the alien coming out of his stomach for Mother's Day that would be a laugh,0
@amctheatres trying to watch Captain America at IMAX palisades for Mother's Day and the movie and audio aren't matching #ihazthesadz,1
"Celebrate Mother's Day with a movie. #happymother'sday #mommy'sdayout.
https://t.co/D23R4bKMIH https://t.co/yc3jL65WWU",0
"Celebrate Mother's Day with a movie. #happymother'sday #mommy'sdayout.
https://t.co/D23R4btbk7",0
Of course LMN (that<U+0092>s Lifetime Movie Network) has a Mother<U+0092>s Day marathon of glorious schlock https://t.co/RWD2DDhTiL,1
"For Mother's Day, my fianc<e9>'s mom asked for her gift to be a family photo. What a nostalgic #KapoorAndSons moment. Loved this movie @aliaa08",1
Movie date with mama happy mother's day ma! I love you so much <ed><U+00A0><U+00BD><ed><U+00B8><U+0098> https://t.co/lufnWdrHtn,1
Movie night with mama to start off her Mother's Day <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>,1
RT @GlobalGrind: Kevin Durant<U+0092>s mom gets her own movie just in time for Mother's Day https://t.co/RFEBVs902H https://t.co/Aefh45lhU5,0
"Holy shit. Eye in the sky. Go watch it. 

Ps: it's not a feel-good Mother's Day movie.",1
"@Evangelical79 glad the car runs alright! hope all is well with you :) going to visit mom for mother's day, see some family &amp; maybe a movie",1
Mother's Day movie (@ AMC Loews Streets of Woodfield 20 - @amctheatres for Captain America: Civil War An IMAX 3D...) https://t.co/g0meJ4OlZL,1
Sits down to watch a nice Mother's Day movie with the fam and the mom dies in the third scene. Oh.,0
"@LotharHill ...because it's Mother's Day, and it's a movie about Mother's Day.",1
RT @EmporiumChicago: Tonight don't miss @HorrorSociety 's Trash Movie Night Mother's Day Marathon +FREE DRINK: https://t.co/HOo2XHDXms http<U+0085>,1
Tonight don't miss @HorrorSociety 's Trash Movie Night Mother's Day Marathon +FREE DRINK: https://t.co/HOo2XHDXms https://t.co/8HSqTN250C,1
it's Mother's Day &amp; my mom is watching a movie about a little girl that kills people https://t.co/aiC1ziPmRI,1
Mother's day movie with stadium lounge recliners .... Awesome! <U+0097> watching Captain America: Civil <U+034F>Wa<U+034F>r at AMC... https://t.co/HWYR0uPdrN,1
"Happy Mother's Day from Disc Replay Skokie! 

We are open until 7 P.M, so if you need a last minute gift idea, we... https://t.co/KlENwWqeCq",1
Mother's Day was created by greeting card companies to promote the latest Jennifer Aniston movie,0
"RT @TwiterHero: ha go, kate hudson, lets go, let's go, mother's day movie https://t.co/WrLaPZjT2E https://t.co/17QrioH0oW",1
"ha go, kate hudson, lets go, let's go, mother's day movie https://t.co/WrLaPZjT2E https://t.co/17QrioH0oW",1
"on Mother's Day mom picks a movie that's usually devastating. this year she will show my 11-year old sister, Boys Don't Cry. #keepingontheme",1
Worst Mother's Day movies: 7 really bad movie moms https://t.co/OBsq9IV6hf #mothersday,0
Classic Movie Man: Classic Movies for Mother<U+0092>s Day #TCMParty https://t.co/4SzmBculAj,1
"Films <U+0097> Horror Society Presents: Trash Movie Night - Mother's Day Marathon
2016-
https://t.co/X1VIziSZvJ https://t.co/DNQB2Qw9bg",1
"RT @TracieMald: This Mother's Day, I'm just glad I don't have one of those terrifying movie moms, like Lady Tremaine in Cinderella.",1
"Looking for a movie to watch with Mom tonight? Here's a short list that's easy to find on Netflix, Hulu, Amazon...

https://t.co/KC6hRR5zG8",1
"The best movie to watch on ""Mother's Day"" but without your mother  https://t.co/Hw5H112QEB #movies #Criminal https://t.co/ERkdBhCm6A",1
RT @KylieAnneRogers: Happy Mother's Day to the sweetest movie mom I have ever had and loved. Beautiful inside and out #JenniferGarner<ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BC><ed><U+00BC><U+00B8><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7> ht<U+0085>,1
"RT @BOI_Movie: Happy Mother's Day! #ThanksMom 
Sincerely, #TheBestofIt

Now Playing! @iTunes https://t.co/hNwrZO9YpZ
https://t.co/XVh3xu5Mtg",1
Happy Mother's Day to the woman who will be played by Sandra Bullock in the movie about my life. I love you mom <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> https://t.co/BUNKwarr1B,1
"I've seen every Captain America movie with my mom, so it's fitting that we're going to see the last one on Mother's Day",1
"Happy Mother's Day to all you moms out there! Heres a small collection of Badass 
Movie Moms that are available... https://t.co/9X5Qiaikhn",1
Spending this lovely Mother's Day watching a Shane Black movie marathon with @ellejhill.  Thank you @DrafthouseLA!  #LAlife #NiceGuys,1
"RT @EvilAngelVideo: Give Mom what she really wants for Mother's Day...
@thereallisaann #MILF @jonnidarkko 
https://t.co/omYRs5Antk https://<U+0085>",0
RT @sarahchalke: Happy Mother's Day...Movie! Go see #MothersDayMovie with your moms <U+2764><U+FE0F> https://t.co/T97TIQM3lU,1
"In honor of Mother's Day, here's a ranking of every Oscar-winning movie mom from the past few years. - https://t.co/gAnVB6CYX2",1
"Movie with mom. Happy Mother's Day (@ AMC Norwalk 20 - @amctheatres for My Big Fat Greek Wedding 2 in Norwalk, CA) https://t.co/wxhcRkeNML",1
Happy Mother's Day to the sweetest movie mom I have ever had and loved. Beautiful inside and out #JenniferGarner<ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BC><ed><U+00BC><U+00B8><ed><U+00A0><U+00BC><ed><U+00BC><U+00B7> https://t.co/Ome0IqQmS4,1
Mother's Day | Anatomy of a Movie https://t.co/9gAJcnrmiw,1
RT @LongBeachIndie: Mother<U+0092>s Day #Movie Quotes https://t.co/Fflv19fALU https://t.co/pxcsfz9RVd,0
Mother<U+0092>s Day #Movie Quotes https://t.co/Fflv19fALU https://t.co/pxcsfz9RVd,0
I called my mom for Mother's Day and she was watching a horror movie while enjoying a glass of wine IN THE BATHTUB. She rules.,1
"Forrest Gump' 'Juno' And 5 Must-Watch Movies On Mother's Day 2016: ""Freaky Friday"" is a charming movie... https://t.co/ciLVB0SIQn #poll",1
Happy Mother's Day...Movie! Go see #MothersDayMovie with your moms <U+2764><U+FE0F> https://t.co/T97TIQM3lU,1
Facebook Movie Kanye West Surprises Kim Kardashian With Orchestra Serenade for Mother's Day: WATCH!  https://t.co/FcbtkmEai6,1
Mother's Day movie with my four favorite guys. #mothersday #captainamericacivilwar<U+0085> https://t.co/1V0syFe0vA,1
"Give Mom what she really wants for Mother's Day...
@thereallisaann #MILF @jonnidarkko 
https://t.co/omYRs5Antk https://t.co/ayJx1IFa09",0
"RT @PAGEawards: HAPPY MOTHER<U+0092>S DAY!
Unforgettable Movie Mothers via @ThePlaylist
https://t.co/3dKprwjjNU 
#screenwriting #writing https://t<U+0085>",1
"HAPPY MOTHER<U+0092>S DAY!
Unforgettable Movie Mothers via @ThePlaylist
https://t.co/3dKprwjjNU 
#screenwriting #writing https://t.co/AzzF3WYgqG",1
RT @M3MovieMassacre: Happy Mother's Day! Get tix to the wonderful family film #Fridaythe13th this Fri! https://t.co/H0K2IisHz7 #M3 https://<U+0085>,1
"Happy Mother's Day!
https://t.co/8izBpaaMTD",1
This Mother's Day give your mom the best gift of all by not taking her to the movie Mother's Day,1
"Happy Mother's Day! #ThanksMom 
Sincerely, #TheBestofIt

Now Playing! @iTunes https://t.co/hNwrZO9YpZ
https://t.co/XVh3xu5Mtg",1
RT @GiannaSimone1: Mother's Day Movie in Theaters TODAY: https://t.co/QJInp9gfuv via @YouTube,1
"RT @GiannaSimone1: I added a video to a @YouTube playlist https://t.co/QJInp9gfuv Mother's Day Movie in Theaters TODAY - Love, Gianna",1
"Tried to wish my mom Happy Mother's Day but she texts me back ""In the movies watching Civil War"". I really need to see this movie",1
Is Kill Bill an appropriate mother's day movie,1
Happy Mother<U+0092>s Day from Finding Dory and The Angry Birds Movie https://t.co/kYgvTwynm6,1
Happy Mother's Day! Get tix to the wonderful family film #Fridaythe13th this Fri! https://t.co/H0K2IisHz7 #M3 https://t.co/uOyzIvPTuk,1
"Give your mother the gift that keeps on giving today and lock her in a movie theater with ""Mother's Day"" on loop until midnight.",1
"Didn't even know that there WAS a movie out now called Mother's Day.

@CNNLADavid @ERCboxoffice",1
Have you seen the movie Mother's Day yet?  It's a good one!  Happy Mother's Day!  Enjoy!,1
"RT @WarnerArchive: Mother's Day Mini Movie Fest Presents -
""Mothers Cry"".
Happy #MothersDay
https://t.co/PueWw3uOYD https://t.co/LERAlXkbNL",1
"Mother's Day Mini Movie Fest Presents -
""Mothers Cry"".
Happy #MothersDay
https://t.co/PueWw3uOYD https://t.co/LERAlXkbNL",1
"Happy Mother's Day to this beautiful women who is my best friend, shopping buddy, movie buddy,<U+0085> https://t.co/DvuUWzISNO",1
"RT @SymmetrytheBand: It's Mother's Day weekend! Congratulations to the producers, cast and crew of the movie Mothers and Daughters... https<U+0085>",1
Happy Mother's Day https://t.co/VUpMUPcxm5,1
Happy Mother's Day! Wanted to celebrate some of my favorite movie moms https://t.co/rbXSSO6zwt,1
"My moms Mother's Day gift... Plus a iPad case, a movie, her favorite treats, &amp; we all pitched in for an iPad <U+263A><U+FE0F> https://t.co/oN64WR3Lea",1
stop looking at Mother's Day shit and watch the movie Jack wtf,0
"Happy Mother's Day, taking my mum to a movie where dudes punch each other in the face!! https://t.co/H8zEcpI5vv",1
@Hayweedfire I can't :( I'm spending Mother's Day with my mommy cause she works tomorrow and we're watching a movie rn,0
The Hubs knows how to hook a mama up on Mother's Day. Throw back movie tonight and breakfast in<U+0085> https://t.co/hqMuPCY512,1
Happy Mother's Day! Fun day of eating and a movie. #zootopia  #Polly's https://t.co/K71N4koQX8,1
"RT @xencountersmin: Celebrating Mother's Day a day early, since I'm heading to Iowa tomorrow for a week of ministry. The family is taking M<U+0085>",1
Mad Max: Fury Road is the perfect movie for Mother's Day.,1
Mother's day movie with my loves <U+2764> <U+0097> watching Zootopia at Regal Everett Mall Stadium 16 &amp; RPX https://t.co/xW7xfyEk7Q,1
Mother<U+0092>s Day movie rec: The Dance Of Reality. Definitely watch it with your whole family.,1
Mother's Day movie was really miscast. People looked like they were dressed up as super heroes and explosions everywhere. What the hell?,0
Me: Wanna go see a movie for Mother's Day? Captain America? Mom: Sure! #ThanksMom #MothersDay,1
Happy Mother's Day from @tinroombar! Treat your Mom today to lunch or dinner &amp; a movie! Movie<U+0085> https://t.co/xDomD4sr23,1
Watching a movie with my mama on Mother's Day...and she added Spanish subtitles. <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>,1
Gonna see a movie for Mother's Day <U+0097> watching The Jungle Book at AMC Southcenter 16 https://t.co/tInA4zJN6x,1
Kill Bill Vol. 2 is an inspired Mother's Day movie choice at @_CafeRacer_,1
"I'm at a family get-together tonight for Mother's Day but I'm so sleepy from the movie, I'm about to sneak in someone's room and <ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+00A4>",1
i don't even wanna watch this movie but its mother's day.. so gonna treat them,0
@mylifeasateacup We saw the first two Iron Man movies and the 2009 Star Trek movie on Mother's Day!,1
Mr. Mom is the PERFECT mother's day movie to watch. I &lt;3 this movie. Michael Keaton's best ever. Martin Mull's best too.,1
George &amp; I took Anne to the Mother's Day movie of her choice. She chose @KeanuMovie at @ipictheaters.  We all had a great time.,1
Celebrating Mother's day <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> just chilling and watching a movie with my mom and sister,1
Me and the bro gone see this movie later... After some mother's Day shopping lol,1
Terminator 2 is clearly the best movie to watch on Mother's Day.,1
Celebrating Disney Movie Mom<U+0092>s On Mother<U+0092>s Day https://t.co/0oFU5QZuCt https://t.co/Nfe7xkG5Fh https://t.co/Px4uS4HfGt,1
Celebrating Disney Movie Mom<U+0092>s On Mother<U+0092>s<U+00A0>Day https://t.co/0oFU5QZuCt https://t.co/Nfe7xkG5Fh,1
"Mother's Day movie (@ AMC Studio 30 - @amctheatres for Captain America: Civil War in Houston, TX) https://t.co/hoihFH0rrP",1
Remember that movie precious ? I wonder what she do on Mother's Day,1
"6 Awesome Superhero Movie Moms: In honor of today being Mother's Day, we're showcasing our six favorite moms ... https://t.co/j4EyVpJfLI",1
It's good it's a good movie called Mother Day and it's a very good movie I recommend it to everybody,1
"Mother's Day was such a good movie, had me crying and laughing <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",1
